"addr_short","ISIid","author","address","lon","lat"
" D-27515 Bremerhaven,  Germany","WOS:000310525700020","Lurman, Glenn J."," Alfred Wegener Inst Polar & Marine Res, D-27515 Bremerhaven, Germany",8.6,53.5
" D-27570 Bremerhaven,  Germany","WOS:000339128500010","Dahlke, Flemming T."," Alfred Wegener Inst, D-27570 Bremerhaven, Germany",8.6,53.5
" D-28334 Bremen,  Germany","WOS:000309366300018","Kluegel, A."," Univ Bremen, Fachbereich Geowissensch, D-28334 Bremen, Germany",7.2,51.1
" D-28359 Bremen,  Germany","WOS:000308422400004","Kunzmann, Andreas"," Leibniz Ctr Trop Marine Ecol ZMT, D-28359 Bremen, Germany",8.9,53.1
" D-28359 Bremen,  Germany","WOS:000327408400015","Geist, Simon Joscha"," Leibniz Ctr Trop Marine Ecol ZMT, D-28359 Bremen, Germany",8.9,53.1
" D-28359 Bremen,  Germany","WOS:000327408400015","Ekau, Werner"," Leibniz Ctr Trop Marine Ecol ZMT, D-28359 Bremen, Germany",8.9,53.1
" D-28359 Bremen,  Germany","WOS:000327408400015","Kunzmann, Andreas"," Leibniz Ctr Trop Marine Ecol ZMT, D-28359 Bremen, Germany",8.9,53.1
" D-55099 Mainz,  Germany","WOS:000312894700017","Birkner, Matthias"," Johannes Gutenberg Univ Mainz, Inst Math, D-55099 Mainz, Germany",8.2,50
" D-55099 Mainz,  Germany","WOS:000322688800003","Birkner, Matthias"," Johannes Gutenberg Univ Mainz, Inst Math, D-55099 Mainz, Germany",8.2,50
" D-55099 Mainz,  Germany","WOS:000329874100030","Birkner, Matthias"," Johannes Gutenberg Univ Mainz, Inst Math, D-55099 Mainz, Germany",8.2,50
" D-80829 Cologne,  Germany","WOS:000309413500001","Reinhardt, Richard"," MPI Fuer Pflanzenzuchtungsforsch, Max Planck Genome Ctr, D-80829 Cologne, Germany",6.9,50.9
" D-82152 Martinsried,  Germany","WOS:000334996700002","Slanchev, Krasimir"," Max Planck Inst Neurobiol, D-82152 Martinsried, Germany",11.5,48.1
" DF,  Argentina","WOS:000309312500004","Garitta, L."," Dept Evaluac Sensorial Alimentos, Inst Super Expt Tecnol Alimentaria, Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000309312500004","Hough, G."," Dept Evaluac Sensorial Alimentos, Inst Super Expt Tecnol Alimentaria, Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000309312500004","Garitta, L."," Consejo Nacl Invest Cient & Tecn, Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000316580900010","Hernando, Marcelo"," Comis Nacl Energia Atom, Dpto Radiobiol, RA-1429 Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000316580900010","Malanga, Gabriela"," UBA CONICET, Fis Quim PRALIB, FFyB, Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000326952300003","Macchi, Gustavo J."," Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000326952300003","Rodrigues, Karina"," Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000328715700007","Avigliano, Esteban"," Univ Buenos Aires, Ctr Estudios Transdisciplinarios Agua, Fac Ciencias Vet, Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000328715700007","Vanina Volpedo, Alejandra"," Univ Buenos Aires, Ctr Estudios Transdisciplinarios Agua, Fac Ciencias Vet, Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000328715700007","Avigliano, Esteban"," Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000328715700007","Vanina Volpedo, Alejandra"," Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000342252600004","Rodrigues, Karina A."," Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000342252600004","Macchi, Gustavo J."," Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Argentina","WOS:000342252600007","Macchi, Gustavo J."," Consejo Nacl Invest Cient & Tecn, RA-1033 Buenos Aires, DF, Argentina",-99.2,19.4
" DF,  Mexico","WOS:000325543900007","Montaldo, Hugo H."," Univ Nacl Autonoma Mexico, Fac Med Vet & Zootecnia, Dept Genet & Bioestadist, Mexico City 04510, DF, Mexico",-99.1,19.2
" DF,  Mexico","WOS:000325543900007","Castillo-Juarez, Hector"," Univ Autonoma Metropolitana, Dept Prod Agr & Anim, Unidad Xochimilco, Mexico City 04960, DF, Mexico",-99.1,19.2
" DF,  Mexico","WOS:000325543900007","Campos-Montes, Gabriel"," Univ Autonoma Metropolitana, Dept Hombre & Ambiente, Unidad Xochimilco, Mexico City 04960, DF, Mexico",-99.1,19.2
" DF,  Mexico","WOS:000341591700004","Gallardo-Cabello, Manuel"," Univ Nacl Autonoma Mexico, Inst Ciencias Mar & Limnol, Mexico City 04360, DF, Mexico",-99.1,19.2
" DK-1016 Copenhagen,  Denmark","WOS:000333752800003","Heide-Jorgensen, Mads Peter"," Greenland Representat, Greenland Inst Nat Resources, DK-1016 Copenhagen, Denmark",12.6,55.7
" DK-1553 Copenhagen V,  Denmark","WOS:000321821000005","Sparrevohn, Claus Reedtz"," Danish Pelag Producer Org, DK-1553 Copenhagen V, Denmark",12.6,55.7
" DK-1553 Copenhagen,  Denmark","WOS:000326042000006","Sparrevohn, Claus Reedtz"," Danmarks Pelagiske Producentorganisat, DK-1553 Copenhagen, Denmark",12.6,55.7
" DK-1870 Frederiksberg C,  Denmark","WOS:000334284000026","Skovgaard, A."," Univ Copenhagen, Dept Vet Dis Biol, Lab Aquat Pathobiol, DK-1870 Frederiksberg C, Denmark",12.5,55.7
" DK-1870 Frederiksberg C,  Denmark","WOS:000335446600025","Buchmann, K."," Univ Copenhagen, Fac Hlth & Med Sci, DK-1870 Frederiksberg C, Denmark",12.5,55.7
" DK-1870 Frederiksberg C,  Denmark","WOS:000336313100014","Mehrdana, Foojan"," Univ Copenhagen, Fac Hlth & Med Sci, Dept Vet Dis Biol, Lab Aquat Pathobiol, DK-1870 Frederiksberg C, Denmark",12.5,55.7
" DK-1870 Frederiksberg C,  Denmark","WOS:000336313100014","Bahlool, Qusay Z. M."," Univ Copenhagen, Fac Hlth & Med Sci, Dept Vet Dis Biol, Lab Aquat Pathobiol, DK-1870 Frederiksberg C, Denmark",12.5,55.7
" DK-1870 Frederiksberg C,  Denmark","WOS:000336313100014","Skovgaard, Alf"," Univ Copenhagen, Fac Hlth & Med Sci, Dept Vet Dis Biol, Lab Aquat Pathobiol, DK-1870 Frederiksberg C, Denmark",12.5,55.7
" DK-1870 Frederiksberg C,  Denmark","WOS:000336313100014","Kania, Per W."," Univ Copenhagen, Fac Hlth & Med Sci, Dept Vet Dis Biol, Lab Aquat Pathobiol, DK-1870 Frederiksberg C, Denmark",12.5,55.7
" DK-1870 Frederiksberg C,  Denmark","WOS:000336313100014","Buchmann, Kurt"," Univ Copenhagen, Fac Hlth & Med Sci, Dept Vet Dis Biol, Lab Aquat Pathobiol, DK-1870 Frederiksberg C, Denmark",12.5,55.7
" DK-1970 Frederiksberg C,  Denmark","WOS:000303391700010","Kinze, Carl C."," CCKonsult, DK-1970 Frederiksberg C, Denmark",12.6,55.7
" DK-2100 Copenhagen,  Denmark","WOS:000315246100028","Madsen, Kristine Skovgaard"," Ctr Ocean & Ice, Danish Meteorol Inst, DK-2100 Copenhagen, Denmark",12.6,55.7
" DK-2800 Lyngby,  Denmark","WOS:000312782700018","Jacobsen, Charlotte"," Tech Univ Denmark, Natl Food Inst, DK-2800 Lyngby, Denmark",12.5,55.8
" DK-2800 Lyngby,  Denmark","WOS:000345077300010","Jacobsen, C."," Tech Univ Denmark, Natl Food Inst, DK-2800 Lyngby, Denmark",12.5,55.8
" DK-2860 Soborg,  Denmark","WOS:000319168500016","Skov, Kasper"," Tech Univ Denmark, Natl Food Inst, DK-2860 Soborg, Denmark",12.5,55.7
" DK-2860 Soborg,  Denmark","WOS:000319168500016","Sloth, Jens J."," Tech Univ Denmark, Natl Food Inst, DK-2860 Soborg, Denmark",12.5,55.7
" DK-2920 Charlottenlund,  Denmark","WOS:000296003300028","Eero, Margit"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000296003300028","Koster, Friedrich W."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000296003300028","Vinther, Morten"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000300416400015","Rindorf, Anna"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000300416400015","Lewy, Peter"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000300591800003","Stottrup, J. G."," Danish Tech Univ, DTU Aqua, Natl Inst Aquat Resources, Sect Coastal Ecol, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000301031500011","Behrens, Jane W."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000301031500011","Neuenfeldt, Stefan"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000301387200008","Tomkiewicz, Jonna"," Tech Univ Denmark, Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000301387200008","Koester, Friedrich W."," Tech Univ Denmark, Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000302317300023","Sorensen, Sune R."," Tech Univ Denmark, Natl Inst Aquat Resources DTU Aqua, Sect Coastal Ecol, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000302317300023","Stottrup, Josianne G."," Tech Univ Denmark, Natl Inst Aquat Resources DTU Aqua, Sect Coastal Ecol, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000303391700010","Andreasen, Heidi"," Tech Univ Denmark, DTU Aqua, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000304914500016","Jansen, Teunis"," Tech Univ Denmark, Natl Inst Aquat Resources, DTU AQUA, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000308012200004","Hussy, Karin"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000309366300018","Huwer, B."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000309366300018","Huessy, K."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000309877700004","Hussy, Karin"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000309877700004","Coad, Julie Olivia"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000309877700004","Clausen, Lotte W."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000310571300031","Moran, Damian"," Tech Univ Denmark, DTU Aqua, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000310571300031","Stottrup, Josianne G."," Tech Univ Denmark, DTU Aqua, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000312782700018","Rojbek, Maria C."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000312782700018","Tomkiewicz, Jonna"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000312782700018","Stottrup, Josianne G."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000315246100028","Gurkan, Zeren"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000315246100028","Christensen, Asbjorn"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000315246100028","Munk, Peter"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000315246100028","Mosegaard, Henrik"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000317750700004","Lewy, Peter"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000318433500009","Nielsen, B."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000318433500009","Hussy, K."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000318433500009","Neuenfeldt, S."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000318433500009","Tomkiewicz, J."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000318433500009","Behrens, J. W."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000318433500009","Andersen, K. H."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000321436500022","Ross, S. D."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000321436500022","Hussy, K."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000321821000005","Sparrevohn, Claus Reedtz"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000321821000005","Lindegren, Martin"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000321821000005","Mackenzie, Brian R."," Tech Univ Denmark, Natl Inst Aquat Resources, Ctr Macroecol Evolut & Climate, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000322547900010","Van Deurs, M."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000322547900010","Behrens, J. W."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000323597000011","Brander, Keith"," Tech Univ Denmark, Ctr Macroecol Evolut & Climate, DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000323597000011","MacKenzie, Brian R."," Tech Univ Denmark, Ctr Macroecol Evolut & Climate, DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000323597000011","MacKenzie, Brian R."," Tech Univ Denmark, Ctr Ocean Life, DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000323635600011","Lindegren, Martin"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000324550600017","Lindegren, Martin"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000324550600017","Eero, Margit"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000325236400007","Koster, Friedrich W."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000325236400007","Tomkiewicz, Jonna"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000328849600004","Nielsen, Julius"," Tech Univ Denmark, DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000331663800005","Butts, Ian A. E."," Tech Univ Denmark, Natl Inst Aquat Resources, Sect Marine Ecol, DTU Aqua, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000334284000003","Butts, Ian A. E."," Tech Univ Denmark, Sect Marine Ecol, DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000334284000003","Sorensen, Sune R."," Tech Univ Denmark, Sect Marine Ecol, DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000334284000003","Politis, Sebastian N."," Tech Univ Denmark, Sect Marine Ecol, DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000334284000003","Tomkiewicz, Jonna"," Tech Univ Denmark, Sect Marine Ecol, DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000334284000026","Sorensen, S. R."," Tech Univ Denmark, Natl Inst Aquat Resources, Sect Marine Ecol, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000334284000026","Tomkiewicz, J."," Tech Univ Denmark, Natl Inst Aquat Resources, Sect Marine Ecol, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000334929000004","Coad, J. O."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000334929000004","Hussy, K."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000335446600025","Behrens, J. W."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000336117000008","Boje, Jesper"," DTU Aqua Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000336313100014","Munk, Peter"," Tech Univ Denmark DTU, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000338999600016","MacKenzie, Brian R."," Tech Univ Denmark, Natl Inst Aquat Resources, Ctr Ocean Life, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000338999600016","Andersen, Ken H."," Tech Univ Denmark, Natl Inst Aquat Resources, Ctr Ocean Life, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000338999600016","MacKenzie, Brian R."," Tech Univ Denmark, Natl Inst Aquat Resources, Ctr Macroecol, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000339128500010","Politis, Sebastian N."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000339128500010","Butts, Ian A. E."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000342859800019","Lindegren, Martin"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000342859800019","Andersen, Ken H."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000342859800019","Neuenfeldt, Stefan"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000342859800019","Lindegren, Martin"," Tech Univ Denmark, Natl Inst Aquat Resources, Ctr Ocean Life, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000342859800019","Andersen, Ken H."," Tech Univ Denmark, Natl Inst Aquat Resources, Ctr Ocean Life, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000342978600007","Neumann, Viola"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000342978600007","Koster, Friedrich W."," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000342978600007","Eero, Margit"," Tech Univ Denmark, Natl Inst Aquat Resources, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000345050800010","Swalethorp, Rasmus"," Tech Univ Denmark, Sect Oceanog & Climate, Natl Inst Aquat Resources DTU Aqua, DK-2920 Charlottenlund, Denmark",12.6,55.8
" DK-2920 Charlottenlund,  Denmark","WOS:000345050800010","Kjellerup, Sanne"," Tech Univ Denmark, Sect Oceanog & Climate, Natl Inst Aquat Resources DTU Aqua, DK-2920 Charlottenlund, Denmark",12.6,55.8
